#group,false,false,false,false,false,true,false,false
#datatype,string,long,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string
#default,_result,,,,,,,
,result,table,_field,_start,_stop,_time,_value,equipmentId
,,569,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T09:00:00Z,0.4985717388619826,122937
,,569,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T09:00:00Z,120,122937
,,570,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T10:00:00Z,0.37184842213661196,122937
,,570,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T10:00:00Z,120,122937
,,571,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T11:00:00Z,0.35488797983052567,122937
,,571,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T11:00:00Z,120,122937
,,572,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T12:00:00Z,0.35580669178087876,122937
,,572,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T12:00:00Z,120,122937
,,573,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T13:00:00Z,0.35751204951275295,122937
,,573,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T13:00:00Z,120,122937
,,574,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T14:00:00Z,0.3572531188025326,122937
,,574,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T14:00:00Z,120,122937
,,575,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T15:00:00Z,0.35674624314782877,122937
,,575,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T15:00:00Z,120,122937
,,576,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T16:00:00Z,0.33044651344610426,122937
,,576,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T16:00:00Z,120,122937
,,577,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T17:00:00Z,0.32757625126075746,122937
,,577,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T17:00:00Z,120,122937
,,578,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T18:00:00Z,0.3328299081875271,122937
,,578,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T18:00:00Z,120,122937
,,579,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T19:00:00Z,0.3281003818123881,122937
,,579,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T19:00:00Z,120,122937
,,580,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T20:00:00Z,0.3278360152439117,122937
,,580,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T20:00:00Z,120,122937
,,581,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T21:00:00Z,0.32794518494037206,122937
,,581,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T21:00:00Z,120,122937
,,582,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T22:00:00Z,0.32622181116706,122937
,,582,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T22:00:00Z,120,122937
,,583,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T23:00:00Z,0.3258556734495375,122937
,,583,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T23:00:00Z,120,122937
,,584,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T00:00:00Z,0.3471013976361677,122937
,,584,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T00:00:00Z,120,122937
,,585,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T01:00:00Z,0.46499346467391967,122937
,,585,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T01:00:00Z,120,122937
,,586,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T02:00:00Z,0.4724591416720072,122937
,,586,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T02:00:00Z,120,122937
,,587,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T03:00:00Z,0.4445983750984107,122937
,,587,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T03:00:00Z,120,122937
,,588,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T04:00:00Z,0.3855840921533966,122937
,,588,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T04:00:00Z,120,122937
,,589,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T05:00:00Z,0.45866632059432144,122937
,,589,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T05:00:00Z,120,122937
,,590,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T06:00:00Z,0.3860251030110846,122937
,,590,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T06:00:00Z,120,122937
,,591,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T07:00:00Z,0.47204474828354726,122937
,,591,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T07:00:00Z,120,122937
,,592,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T08:00:00Z,0.6481528559434595,122937
,,592,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T08:00:00Z,120,122937
,,593,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T09:00:00Z,0.7109724947223578,122937
,,593,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T09:00:00Z,120,122937
,,594,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T10:00:00Z,0.48932029342739525,122937
,,594,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T10:00:00Z,120,122937
,,595,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T11:00:00Z,0.36137566096600005,122937
,,595,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T11:00:00Z,120,122937
,,596,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T12:00:00Z,0.36285362628330653,122937
,,596,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T12:00:00Z,120,122937
,,597,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T13:00:00Z,0.36179427115005497,122937
,,597,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T13:00:00Z,120,122937
,,598,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T14:00:00Z,0.36233496429055956,122937
,,598,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T14:00:00Z,120,122937
,,599,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T15:00:00Z,0.3625653433178795,122937
,,599,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T15:00:00Z,120,122937
,,600,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T16:00:00Z,0.3614114801677111,122937
,,600,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T16:00:00Z,120,122937
,,601,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T17:00:00Z,0.35968460913139344,122937
,,601,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T17:00:00Z,120,122937
,,602,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T18:00:00Z,0.3624053863041687,122937
,,602,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T18:00:00Z,120,122937
,,603,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T19:00:00Z,0.364075954397227,122937
,,603,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T19:00:00Z,120,122937
,,604,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T20:00:00Z,0.3606497270206282,122937
,,604,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T20:00:00Z,120,122937
,,605,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T21:00:00Z,0.3616482423138936,122937
,,605,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T21:00:00Z,120,122937
,,606,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T22:00:00Z,0.35963415905070834,122937
,,606,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T22:00:00Z,120,122937
,,607,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T23:00:00Z,0.3608360017316522,122937
,,607,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-28T23:00:00Z,120,122937
,,608,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T00:00:00Z,0.3589748047734663,122937
,,608,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T00:00:00Z,120,122937
,,609,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T01:00:00Z,0.3529685771849484,122937
,,609,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T01:00:00Z,120,122937
,,610,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T02:00:00Z,0.3566820981876627,122937
,,610,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T02:00:00Z,120,122937
,,611,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T03:00:00Z,0.3585937122138299,122937
,,611,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T03:00:00Z,120,122937
,,612,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T04:00:00Z,0.3805762187932333,122937
,,612,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T04:00:00Z,120,122937
,,613,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T05:00:00Z,0.3917708691037073,122937
,,613,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T05:00:00Z,120,122937
,,614,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T06:00:00Z,0.44156565077812193,122937
,,614,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T06:00:00Z,120,122937
,,615,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T07:00:00Z,0.4539381054677836,122937
,,615,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T07:00:00Z,120,122937
,,616,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T08:00:00Z,0.43592713183807374,122937
,,616,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T08:00:00Z,120,122937
,,617,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T09:00:00Z,0.47254882903211815,122937
,,617,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T09:00:00Z,120,122937
,,618,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T10:00:00Z,0.3772002124787649,122937
,,618,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T10:00:00Z,120,122937
,,619,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T11:00:00Z,0.36213625276081507,122937
,,619,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T11:00:00Z,120,122937
,,620,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T12:00:00Z,0.3611354282880232,122937
,,620,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T12:00:00Z,120,122937
,,621,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T13:00:00Z,0.3630956501225196,122937
,,621,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T13:00:00Z,120,122937
,,622,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T14:00:00Z,0.36221682812920464,122937
,,622,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T14:00:00Z,120,122937
,,623,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T15:00:00Z,0.36210594671840246,122937
,,623,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T15:00:00Z,120,122937
,,624,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T16:00:00Z,0.35990174371084427,122937
,,624,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T16:00:00Z,120,122937
,,625,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T17:00:00Z,0.3599761495826044,122937
,,625,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T17:00:00Z,120,122937
,,626,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T18:00:00Z,0.3645911904443275,122937
,,626,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T18:00:00Z,120,122937
,,627,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T19:00:00Z,0.36381709299156184,122937
,,627,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T19:00:00Z,120,122937
,,628,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T20:00:00Z,0.35845230815098234,122937
,,628,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T20:00:00Z,120,122937
,,629,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T21:00:00Z,0.359354328306588,122937
,,629,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T21:00:00Z,120,122937
,,630,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T22:00:00Z,0.3564097663343641,122937
,,630,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T22:00:00Z,120,122937
,,631,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T23:00:00Z,0.35934896919703174,122937
,,631,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-29T23:00:00Z,120,122937
,,632,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T00:00:00Z,0.35820778728412206,122937
,,632,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T00:00:00Z,120,122937
,,633,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T01:00:00Z,0.35564745746099685,122937
,,633,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T01:00:00Z,120,122937
,,634,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T02:00:00Z,0.3526654647346751,122937
,,634,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T02:00:00Z,120,122937
,,635,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T03:00:00Z,0.3555982405658637,122937
,,635,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T03:00:00Z,120,122937
,,636,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T04:00:00Z,0.35609001147438896,122937
,,636,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T04:00:00Z,120,122937
,,637,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T05:00:00Z,0.35530130460707776,122937
,,637,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T05:00:00Z,120,122937
,,638,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T06:00:00Z,0.3545488778756969,122937
,,638,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T06:00:00Z,120,122937
,,639,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T07:00:00Z,0.36058781585664534,122937
,,639,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T07:00:00Z,120,122937
,,640,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T08:00:00Z,0.35697946069375786,122937
,,640,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T08:00:00Z,120,122937
,,641,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T09:00:00Z,0.3602318650158013,122937
,,641,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T09:00:00Z,120,122937
,,642,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T10:00:00Z,0.35937923053092957,122937
,,642,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T10:00:00Z,120,122937
,,643,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T11:00:00Z,0.3602466439021301,122937
,,643,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T11:00:00Z,120,122937
,,644,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T12:00:00Z,0.3612234007080841,122937
,,644,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T12:00:00Z,120,122937
,,645,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T13:00:00Z,0.3630251258279249,122937
,,645,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T13:00:00Z,120,122937
,,646,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T14:00:00Z,0.35953092320924546,122937
,,646,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T14:00:00Z,120,122937
,,647,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T15:00:00Z,0.3600626928784434,122937
,,647,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T15:00:00Z,120,122937
,,648,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T16:00:00Z,0.3578165074113634,122937
,,648,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T16:00:00Z,120,122937
,,649,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T17:00:00Z,0.3579200204876879,122937
,,649,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T17:00:00Z,120,122937
,,650,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T18:00:00Z,0.35729488590343894,122937
,,650,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T18:00:00Z,120,122937
,,651,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T19:00:00Z,0.33372249032049395,122937
,,651,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T19:00:00Z,120,122937
,,652,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T20:00:00Z,0.3576102122489335,122937
,,652,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T20:00:00Z,120,122937
,,653,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T21:00:00Z,0.3592366681423781,122937
,,653,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T21:00:00Z,120,122937
,,654,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T22:00:00Z,0.3573378800754717,122937
,,654,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T22:00:00Z,120,122937
,,655,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T23:00:00Z,0.35838622570241296,122937
,,655,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-30T23:00:00Z,120,122937
,,656,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T00:00:00Z,0.3567317943283505,122937
,,656,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T00:00:00Z,120,122937
,,657,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T01:00:00Z,0.3577933370038605,122937
,,657,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T01:00:00Z,120,122937
,,658,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T02:00:00Z,0.3549108371616957,122937
,,658,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T02:00:00Z,120,122937
,,659,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T03:00:00Z,0.3570387573559655,122937
,,659,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T03:00:00Z,120,122937
,,660,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T04:00:00Z,0.3541909265518358,122937
,,660,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T04:00:00Z,120,122937
,,661,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T05:00:00Z,0.3583029477038914,122937
,,661,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T05:00:00Z,120,122937
,,662,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T06:00:00Z,0.3579763609962124,122937
,,662,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T06:00:00Z,120,122937
,,663,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T07:00:00Z,0.36019168600621543,122937
,,663,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T07:00:00Z,120,122937
,,664,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T08:00:00Z,0.35782656331588747,122937
,,664,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T08:00:00Z,120,122937
,,665,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T09:00:00Z,0.3588647939093865,122937
,,665,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T09:00:00Z,120,122937
,,666,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T10:00:00Z,0.35801057730997715,122937
,,666,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T10:00:00Z,120,122937
,,667,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T11:00:00Z,0.3608304858310954,122937
,,667,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T11:00:00Z,120,122937
,,668,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T12:00:00Z,0.3587679092802938,122937
,,668,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T12:00:00Z,120,122937
,,669,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T13:00:00Z,0.36031346053232827,122937
,,669,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T13:00:00Z,120,122937
,,670,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T14:00:00Z,0.3584050181808217,122937
,,670,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T14:00:00Z,120,122937
,,671,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T15:00:00Z,0.36110774193928197,122937
,,671,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T15:00:00Z,120,122937
,,672,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T16:00:00Z,0.3586026101673211,122937
,,672,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T16:00:00Z,120,122937
,,673,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T17:00:00Z,0.35957171500350105,122937
,,673,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T17:00:00Z,120,122937
,,674,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T18:00:00Z,0.3590157929366557,122937
,,674,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T18:00:00Z,120,122937
,,675,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T19:00:00Z,0.3607688937631395,122937
,,675,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T19:00:00Z,120,122937
,,676,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T20:00:00Z,0.3588794084642622,122937
,,676,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T20:00:00Z,120,122937
,,677,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T21:00:00Z,0.36016798438057795,122937
,,677,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T21:00:00Z,120,122937
,,678,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T22:00:00Z,0.36094273062845866,122937
,,678,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T22:00:00Z,120,122937
,,679,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T23:00:00Z,0.3603729609377288,122937
,,679,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-01T23:00:00Z,120,122937
,,680,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T00:00:00Z,0.35482930662317913,122937
,,680,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T00:00:00Z,120,122937
,,681,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T01:00:00Z,0.35320211723366635,122937
,,681,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T01:00:00Z,120,122937
,,682,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T02:00:00Z,0.3550490210324605,122937
,,682,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T02:00:00Z,120,122937
,,683,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-05-02T03:00:00Z,0.35876901778127035,122937
